Player ID,Player,From,To,Pos,Ht,Wt,Birth Date,Colleges,HOF,Active
2299,Billy Paultz,1971,1985,C-F,6-11,235,"July 30, 1948","Cameron University, St. John's",No,No
2300,Curtis Perry,1971,1978,F,6-7,220,"September 13, 1948",Missouri State,No,No
2301,Geoff Petrie,1971,1976,G,6-4,190,"April 17, 1948",Princeton,No,No
2302,Mike Pratt,1971,1972,G-F,6-4,195,"August 4, 1948",Kentucky,No,No
2303,Mike Price,1971,1973,G,6-3,200,"September 11, 1948",Illinois,No,No
2304,Bob Riley,1971,1971,F,6-9,235,"July 6, 1948",Mount St. Mary's University,No,No
2305,Sam Robinson,1971,1972,F,6-7,190,"January 1, 1948","Pasadena City College, Cal State Long Beach",No,No
2306,Paul Ruffner,1971,1976,C-F,6-10,225,"October 15, 1948","Cerritos College, BYU",No,No
2307,Charlie Scott,1971,1980,G-F,6-5,175,"December 15, 1948",UNC,Yes,No
2308,Mike Silliman,1971,1971,F,6-6,225,"May 5, 1944",United States Military Academy,No,No
2309,Ralph Simpson,1971,1980,G-F,6-5,200,"August 10, 1949",Michigan State,No,No
2310,Garfield Smith,1971,1973,C-F,6-9,235,"November 18, 1945",Eastern Kentucky University,No,No
2311,Dave Sorenson,1971,1973,F,6-8,225,"July 8, 1948",Ohio State,No,No
2312,Ken Spain,1971,1971,C,6-9,225,"October 6, 1946",Houston,No,No
2313,Dennis Stewart,1971,1971,F,6-6,220,"April 11, 1947",Michigan,No,No
2314,Bill Stricker,1971,1971,F,6-9,210,"January 22, 1948",University of the Pacific,No,No
2315,Gary Suiter,1971,1971,C-F,6-9,225,"January 18, 1945",Midwestern State University,No,No
2316,Fred Taylor,1971,1972,G-F,6-5,180,"February 5, 1948",University of Texas Rio Grande Valley,No,No
2317,Ollie Taylor,1971,1974,G-F,6-2,194,"March 7, 1947","San Jacinto College, Houston",No,No
2318,Joe Thomas,1971,1971,F,6-6,205,"March 9, 1948",Marquette,No,No
2319,Rudy Tomjanovich,1971,1981,F,6-8,218,"November 24, 1948",Michigan,Yes,No
2320,John Vallely,1971,1972,G,6-3,185,"October 3, 1948",UCLA,No,No
2321,Cornell Warner,1971,1977,F-C,6-9,220,"August 12, 1948",Jackson State University,No,No
2322,Sam Watts,1971,1971,G,6-3,185,"March 14, 1948","Florida A&M, University of Great Falls",No,No
2323,Jeff Webb,1971,1972,G,6-4,170,"July 6, 1948",Kansas State,No,No
2324,Herb White,1971,1971,G,6-2,195,"June 15, 1948",Georgia,No,No
2325,Al Williams,1971,1971,F,6-6,200,"February 3, 1948",Drake University,No,No
2326,Chuck Williams,1971,1978,G,6-2,175,"June 6, 1946",Colorado,No,No
2327,Milt Williams,1971,1975,G,6-2,182,"November 22, 1945",Lincoln University of Missouri,No,No
2328,Willie Williams,1971,1971,F,6-7,200,"July 28, 1946",Florida State,No,No
2329,Vann Williford,1971,1971,F,6-6,195,"January 26, 1948",NC State,No,No
2330,Jim Wilson,1971,1971,G,5-10,175,NA,Cheyney (PA),No,No
2331,Steve Wilson,1971,1972,G,6-5,185,"October 16, 1948",Hanover College,No,No
2332,Marv Winkler,1971,1972,G,6-1,164,"February 18, 1948",Louisiana,No,No
2333,Howie Wright,1971,1972,G,6-3,185,"February 22, 1947",Austin Peay State University,No,No
2334,Gary Zeller,1971,1972,G,6-3,205,"November 20, 1947","University of North Texas, Long Beach City College, Drake University",No,No
2335,Bill Zopf,1971,1971,G,6-1,170,"June 7, 1948",Duquesne,No,No
2336,Willie Allen,1972,1972,F,6-6,230,"February 8, 1949",Miami (FL),No,No
2337,Odis Allison,1972,1972,F,6-6,195,"October 2, 1949",UNLV,No,No
2338,Vic Bartolome,1972,1972,C,7-0,230,"September 29, 1948",Oregon State,No,No
2339,Fred Brown,1972,1984,G,6-3,182,"August 7, 1948","Southeastern Iowa Community College, West Burlington Campus, Iowa",No,No
2340,Austin Carr,1972,1981,G,6-4,200,"March 10, 1948",Notre Dame,No,No
2341,Sid Catlett,1972,1972,F,6-6,230,"April 18, 1948",Notre Dame,No,No
2342,Phil Chenier,1972,1981,G,6-3,180,"October 30, 1950",California,No,No
2343,Jim Cleamons,1972,1980,G,6-3,185,"September 13, 1949",Ohio State,No,No
2344,Charlie Davis,1972,1974,G,6-2,160,"September 7, 1949",Wake Forest,No,No
2345,Mickey Davis,1972,1977,F-G,6-7,195,"June 16, 1950",Duquesne,No,No
2346,Randy Denton,1972,1977,C,6-10,240,"February 18, 1949",Duke,No,No
2347,Jackie Dinkins,1972,1972,F,6-5,210,"January 22, 1950",Voorhees College,No,No
2348,Ron Dorsey,1972,1972,F,6-4,200,"October 10, 1948",Tennessee State,No,No
2349,Jerry Dover,1972,1972,G,5-7,155,"October 16, 1949",LeMoyne-Owen College,No,No
2350,Jarrett Durham,1972,1972,F,6-5,188,"August 22, 1949",Duquesne,No,No
2351,Ken Durrett,1972,1975,F,6-7,190,"December 8, 1948",La Salle,No,No
2352,Julius Erving,1972,1987,F-G,6-7,210,"February 22, 1950",UMass,Yes,No
2353,Bobby Fields,1972,1972,G,6-3,175,"October 20, 1949","Brandywine Junior College, La Salle",No,No
2354,Rick Fisher,1972,1972,F,6-5,215,"October 27, 1948","Trinidad State Junior College, Colorado State",No,No
2355,Mike Gale,1972,1982,G,6-4,185,"July 18, 1950",Elizabeth City State University,No,No
2356,Dick Gibbs,1972,1976,F-G,6-5,210,"December 20, 1948",Texas-El Paso,No,No
2357,Artis Gilmore,1972,1988,C,7-2,240,"September 21, 1949","Gardner-Webb University, Jacksonville University",Yes,No
2358,Clarence Glover,1972,1972,F,6-8,210,"November 1, 1947",Western Kentucky,No,No
2359,Mike Grosso,1972,1972,C,6-9,230,"September 7, 1947",Louisville,No,No
2360,Jeff Halliburton,1972,1973,G,6-5,193,"July 3, 1949",Drake University,No,No
2361,Darnell Hillman,1972,1980,F-C,6-9,215,"August 29, 1949",San Jose State,No,No
2362,Fred Hilton,1972,1973,G-F,6-3,185,"January 15, 1948",Grambling State University,No,No
2363,Collis Jones,1972,1975,F,6-7,203,"July 3, 1949",Notre Dame,No,No
2364,Jake Jones,1972,1972,G,6-3,180,"May 9, 1949",Assumption College,No,No
2365,Goo Kennedy,1972,1977,F-C,6-5,205,"August 23, 1949","Fort Worth Community College, TCU",No,No
2366,Loyd King,1972,1973,G,6-2,180,"May 29, 1949",Virginia Tech,No,No
2367,Mo Layton,1972,1978,G,6-1,180,"December 24, 1948","Phoenix College, USC",No,No
2368,Willie Long,1972,1974,F-C,6-8,225,"March 1, 1950",New Mexico,No,No
2369,Stan Love,1972,1975,F,6-9,215,"April 9, 1949",Oregon,No,No
2370,Charlie Lowery,1972,1972,G,6-3,185,"November 12, 1949",University of Puget Sound,No,No
2371,Jim Marsh,1972,1972,F,6-7,215,"April 26, 1946",USC,No,No
2372,Ted McClain,1972,1979,G,6-1,180,"August 30, 1946",Tennessee State,No,No
2373,Jim McDaniels,1972,1978,C-F,6-11,228,"April 2, 1948",Western Kentucky,No,No
2374,George McGinnis,1972,1982,F-C,6-8,235,"August 12, 1950",Indiana,Yes,No
2375,Gil McGregor,1972,1972,F,6-8,240,"June 14, 1949",Wake Forest,No,No
2376,Kenny McIntosh,1972,1975,F,6-7,225,"January 21, 1949",Eastern Michigan,No,No
2377,Cliff Meely,1972,1976,F-C,6-8,215,"July 10, 1947",Colorado,No,No
2378,Dean Meminger,1972,1977,G,6-0,175,"May 13, 1948",Marquette,No,No
2379,John Mengelt,1972,1981,G,6-2,195,"October 16, 1949",Auburn,No,No
2380,Barry Nelson,1972,1972,C,6-10,230,"September 19, 1949",Duquesne,No,No
2381,Johnny Neumann,1972,1978,G-F,6-6,200,"September 11, 1951",Ole Miss,No,No
2382,Mike Newlin,1972,1982,G-F,6-4,200,"January 2, 1949",Utah,No,No
2383,Willie Norwood,1972,1978,F,6-7,220,"August 8, 1947",Alcorn State,No,No
2384,Jimmy O'Brien,1972,1975,G,6-1,170,"April 9, 1950",Boston College,No,No
2385,Tom Owens,1972,1983,C-F,6-10,215,"June 28, 1949",South Carolina,No,No
2386,Dana Pagett,1972,1972,G,6-2,180,"March 29, 1949",USC,No,No
2387,Steve Patterson,1972,1976,C,6-9,225,"June 24, 1948",UCLA,No,No
2388,Tom Payne,1972,1972,C,7-2,240,"November 19, 1950",Kentucky,No,No
2389,Gene Phillips,1972,1973,G,6-4,175,"October 25, 1948",SMU,No,No
2390,Howard Porter,1972,1978,F-C,6-8,220,"August 31, 1948",Villanova,No,No
2391,Clifford Ray,1972,1981,C,6-9,230,"January 21, 1949",Oklahoma,No,No
2392,Jackie Ridgle,1972,1972,G,6-4,195,"February 13, 1948",California,No,No
2393,Rich Rinaldi,1972,1974,G,6-3,195,"August 3, 1949",Saint Peter's College,No,No
2394,Marv Roberts,1972,1977,F-C,6-8,200,"January 29, 1950",Utah State University,No,No
2395,Dave Robisch,1972,1984,C-F,6-10,235,"December 22, 1949",Kansas,No,No
2396,John Roche,1972,1982,G,6-3,170,"September 26, 1949",South Carolina,No,No
2397,Curtis Rowe,1972,1979,F,6-7,225,"July 2, 1949",UCLA,No,No
2398,Pierre Russell,1972,1973,F-G,6-4,190,"December 13, 1949",Kansas,No,No
2399,Ron Sanford,1972,1972,F,6-9,215,"June 11, 1946",New Mexico,No,No
2400,Al Smith,1972,1976,G,6-1,185,"January 15, 1947",Bradley,No,No
2401,Elmore Smith,1972,1979,C,7-0,250,"May 9, 1949",Kentucky State University,No,No
2402,Randy Smith,1972,1983,G-F,6-3,180,"December 12, 1948",Buffalo State,No,No
2403,William Smith,1972,1973,C,7-0,220,"February 14, 1949",Syracuse,No,No
2404,Willie Sojourner,1972,1975,C-F,6-8,225,"September 10, 1948",Weber State,No,No
2405,Larry Steele,1972,1980,G-F,6-5,180,"May 5, 1949",Kentucky,No,No
2406,Walt Szczerbiak,1972,1972,F,6-6,210,"August 21, 1949",George Washington,No,No
2407,George Trapp,1972,1977,F-C,6-8,205,"July 11, 1948",Cal State Long Beach,No,No
2408,Elnardo Webster,1972,1972,F,6-5,190,"March 6, 1948","Wharton County Junior College, Saint Peter's College",No,No
2409,Sidney Wicks,1972,1981,F-C,6-8,225,"September 19, 1949","Santa Monica College, UCLA",No,No
2410,Nate Williams,1972,1979,F-G,6-5,215,"May 2, 1950",Utah State University,No,No
2411,Isaiah Wilson,1972,1973,G,6-2,175,"May 31, 1948",University of Baltimore,No,No
2412,Dave Wohl,1972,1978,G,6-2,185,"November 2, 1949",Penn,No,No
2413,Barry Yates,1972,1972,F,6-7,215,"January 30, 1946",Maryland,No,No
2414,Charlie Yelverton,1972,1972,G-F,6-2,190,"December 5, 1948",Fordham,No,No
2415,George Adams,1973,1975,F-G,6-5,210,"May 15, 1949",Gardner-Webb University,No,No
2416,Henry Bacon,1973,1973,G,6-3,205,"July 5, 1948",Louisville,No,No
2417,Mike Barr,1973,1977,G,6-3,180,"October 19, 1950",Duquesne,No,No
2418,Henry Bibby,1973,1981,G,6-1,185,"November 24, 1949",UCLA,No,No
2419,Freddie Boyd,1973,1978,G,6-2,180,"June 13, 1950",Oregon State,No,No
2420,Steve Bracey,1973,1975,G,6-1,175,"August 1, 1950",Tulsa,No,No
2421,Roger Brown,1973,1980,C,6-11,225,"February 23, 1950",Kansas,No,No
2422,George Bruns,1973,1973,G,6-0,160,"August 30, 1946",Manhattan College,No,No
2423,Don Buse,1973,1985,G,6-4,190,"August 10, 1950",University of Evansville,No,No
2424,David Bustion,1973,1973,F,6-8,215,"August 30, 1949","Northeastern Junior College, Denver",No,No
2425,Corky Calhoun,1973,1980,F,6-7,210,"November 1, 1950",Penn,No,No
2426,Sam Cash,1973,1973,F,6-8,230,"November 13, 1950","San Bernardino Valley College, University of California, Riverside",No,No
2427,Bill Chamberlain,1973,1974,F,6-6,188,"December 16, 1949",UNC,No,No
2428,Jim Chones,1973,1982,C-F,6-11,220,"November 30, 1949",Marquette,No,No
2429,Bob Davis,1973,1973,F,6-7,215,"April 2, 1950",Weber State,No,No
2430,Dwight Davis,1973,1977,F,6-8,220,"October 28, 1949",Houston,No,No
2431,Charles Dudley,1973,1979,G,6-2,180,"March 5, 1950",Washington,No,No
2432,Scott English,1973,1975,F,6-6,205,"October 20, 1950",Texas-El Paso,No,No
2433,Bob Ford,1973,1973,F,6-7,228,"January 26, 1950",Purdue,No,No
2434,Chris Ford,1973,1982,G-F,6-5,190,"January 11, 1949",Villanova,No,No
2435,Harold Fox,1973,1973,G,6-2,175,"August 29, 1949",Jacksonville University,No,No
2436,Bill Franklin,1973,1976,F,6-7,220,"October 19, 1949",Purdue,No,No
2437,Rowland Garrett,1973,1977,F,6-6,210,"July 16, 1950",Florida State,No,No
2438,George Gervin,1973,1986,G-F,6-7,180,"April 27, 1952",Eastern Michigan,Yes,No
2439,John Gianelli,1973,1980,C-F,6-10,220,"June 10, 1950",University of the Pacific,No,No
2440,Travis Grant,1973,1976,F,6-7,215,"January 1, 1950",Kentucky State University,No,No
2441,Mike Jackson,1973,1976,F,6-7,215,"July 31, 1949","Allan Hancock College, California State University, Los Angeles",No,No
2442,Charles Johnson,1973,1979,G,6-0,170,"March 31, 1949",California,No,No
2443,George Johnson,1973,1986,C-F,6-11,205,"December 18, 1948",Dillard University,No,No
2444,Ollie Johnson,1973,1982,F,6-6,200,"May 11, 1949",Temple,No,No
2445,Bob Lackey,1973,1974,G-F,6-5,200,"April 4, 1949","Casper College, Marquette",No,No
2446,Russ Lee,1973,1975,G-F,6-5,185,"January 27, 1950",Marshall,No,No
2447,Brian Mahoney,1973,1973,G,6-3,175,"December 17, 1948",Manhattan College,No,No
2448,LaRue Martin,1973,1976,C,6-11,208,"March 30, 1950",Loyola Chicago,No,No
2449,Bob McAdoo,1973,1986,C-F,6-9,210,"September 25, 1951","Vincennes University, UNC",Yes,No
2450,Paul McCracken,1973,1977,G,6-4,180,"September 11, 1950",Cal State Northridge,No,No
2451,Eric McWilliams,1973,1973,F,6-8,200,"April 18, 1950",Cal State Long Beach,No,No
2452,Mark Minor,1973,1973,F,6-6,215,"May 14, 1950",Ohio State,No,No
2453,Bob Nash,1973,1979,F,6-8,195,"August 24, 1950","San Jacinto College, Hawaii",No,No
2454,Lloyd Neal,1973,1979,C-F,6-7,225,"December 10, 1950",Tennessee State,No,No
2455,Bill Newton,1973,1974,C,6-9,220,"December 22, 1950",LSU,No,No
2456,Tom Patterson,1973,1974,F,6-6,220,"October 15, 1948",Ouachita Baptist University,No,No
2457,Kevin Porter,1973,1983,G,6-0,170,"April 17, 1950",Saint Francis University,No,No
2458,Steve Previs,1973,1973,G,6-3,183,"February 9, 1950",UNC,No,No
2459,Jim Price,1973,1979,G,6-3,195,"November 27, 1949",Louisville,No,No
2460,Mike Ratliff,1973,1974,C,6-10,230,"June 7, 1951",University of Wisconsin-Eau Claire,No,No
2461,Tom Riker,1973,1975,C-F,6-10,225,"February 28, 1950",South Carolina,No,No
2462,Ron Riley,1973,1976,F,6-8,195,"November 11, 1950",USC,No,No
2463,Frank Russell,1973,1973,G,6-3,180,"April 17, 1949",Detroit Mercy,No,No
2464,Al Sanders,1973,1973,F,6-7,240,"January 1, 1950",LSU,No,No
2465,Frank Schade,1973,1973,G,6-1,170,"January 22, 1950",University of Wisconsin-Eau Claire,No,No
2466,Billy Shepherd,1973,1975,G,5-10,160,"November 18, 1949",Butler,No,No
2467,Sam Sibert,1973,1973,F,6-7,215,"February 11, 1949",Kentucky State University,No,No
2468,James Silas,1973,1982,G,6-1,180,"February 11, 1949",Stephen F. Austin,No,No
2469,Pete Smith,1973,1973,F,6-6,205,NA,Valdosta State University,No,No
2470,Bud Stallworth,1973,1977,F-G,6-5,190,"January 18, 1950",Kansas,No,No
2471,Paul Stovall,1973,1974,F,6-4,215,"August 16, 1948","Pratt Community College, Arizona State",No,No
2472,Brian Taylor,1973,1982,G,6-2,185,"June 9, 1951",Princeton,No,No
2473,Chuck Terry,1973,1977,F,6-6,215,"September 27, 1950",Cal State Long Beach,No,No
2474,Claude Terry,1973,1978,G-F,6-4,195,"January 12, 1950",Stanford,No,No
2475,Ron Thomas,1973,1976,F,6-6,215,"November 19, 1950","Trinity Valley CC, Louisville",No,No
2476,Ansley Truitt,1973,1973,C,6-9,215,"August 24, 1950",California,No,No
2477,John Tschogl,1973,1975,F,6-6,206,"April 25, 1950",UC Santa Barbara,No,No
2478,Dave Twardzik,1973,1980,G,6-1,175,"September 20, 1950",Old Dominion,No,No
2479,Claude Virden,1973,1973,F,6-6,195,"November 25, 1947",Murray State,No,No
2480,Paul Westphal,1973,1984,G,6-4,195,"November 30, 1950",USC,Yes,No
2481,Harthorne Wingo,1973,1976,F,6-6,210,"September 9, 1947",Friendship Junior College,No,No
2482,Joby Wright,1973,1976,F-C,6-8,220,"September 5, 1950",Indiana,No,No
2483,Dennis Wuycik,1973,1975,F,6-6,215,"March 29, 1950",UNC,No,No
2484,Bird Averitt,1974,1978,G,6-1,170,"July 22, 1952",Pepperdine,No,No
2485,Mike Bantom,1974,1982,F-C,6-9,200,"December 3, 1951",Saint Joseph's,No,No
2486,Tim Bassett,1974,1980,F-C,6-8,225,"April 1, 1951","College of Southern Idaho, Georgia",No,No
2487,Ron Behagen,1974,1980,F-C,6-9,185,"January 14, 1951",Minnesota,No,No
2488,Dennis Bell,1974,1976,F,6-5,185,"June 2, 1951",Drake University,No,No
2489,Jim Bradley,1974,1976,F,6-8,215,"March 16, 1952",Northern Illinois,No,No
2490,Jim Brewer,1974,1982,F-C,6-9,210,"December 3, 1951",Minnesota,No,No
2491,Allan Bristow,1974,1983,F-G,6-7,210,"August 23, 1951",Virginia Tech,No,No
2492,John Brown,1974,1980,F,6-7,220,"December 14, 1951",Missouri,No,No
2493,Ken Charles,1974,1978,G,6-3,180,"July 10, 1951",Fordham,No,No
2494,E.C. Coleman,1974,1979,F,6-8,225,"September 25, 1950",Houston Baptist University,No,No
2495,Doug Collins,1974,1981,G-F,6-6,180,"July 28, 1951",Illinois State,Yes,No
2496,Mike D'Antoni,1974,1977,G,6-3,185,"May 8, 1951",Marshall,No,No
2497,Mel Davis,1974,1977,F,6-6,220,"November 9, 1950",St. John's,No,No
2498,Ernie DiGregorio,1974,1978,G,6-0,180,"January 15, 1951",Providence,No,No
2499,Derrek Dickey,1974,1978,F,6-7,218,"March 20, 1951",Cincinnati,No,No
2500,Steve Downing,1974,1975,C,6-8,225,"September 9, 1950",Indiana,No,No
2501,Roy Ebron,1974,1974,C,6-9,220,"August 31, 1951",Louisiana,No,No
2502,Charles Edge,1974,1975,F,6-6,210,"February 23, 1950",LeMoyne-Owen College,No,No
2503,Larry Finch,1974,1975,G,6-2,185,"February 16, 1951",Memphis,No,No
2504,Rod Freeman,1974,1974,F,6-7,225,"November 5, 1950",Vanderbilt,No,No
2505,Bernie Fryer,1974,1975,G,6-3,185,"December 25, 1949",BYU,No,No
2506,Jim Garvin,1974,1974,F,6-7,200,"February 5, 1950",Boston University,No,No
2507,Mike Green,1974,1980,C-F,6-10,200,"August 6, 1951",Louisiana Tech,No,No
2508,Phil Hankinson,1974,1975,F,6-8,195,"July 26, 1951",Penn,No,No
2509,Nate Hawthorne,1974,1976,G,6-4,190,"January 15, 1950",Southern Illinois,No,No
2510,Tom Ingelsby,1974,1976,G,6-3,180,"February 12, 1951",Villanova,No,No
2511,Billy James,1974,1974,G,6-3,185,"February 11, 1950",Marshall,No,No
2512,Caldwell Jones,1974,1990,C-F,6-11,217,"August 4, 1950",Albany State University,No,No
2513,Dwight Jones,1974,1983,F-C,6-10,210,"February 27, 1952",Houston,No,No
2514,Kevin Joyce,1974,1976,G,6-3,190,"June 27, 1951",South Carolina,No,No
2515,George Karl,1974,1978,G,6-2,190,"May 12, 1951",UNC,Yes,No
2516,Ben Kelso,1974,1974,G,6-3,195,"April 11, 1949",Central Michigan University,No,No
2517,Larry Kenon,1974,1983,F,6-9,205,"December 13, 1952","Amarillo College, Memphis",No,No
2518,Ron King,1974,1974,G,6-4,185,"July 11, 1951",Florida State,No,No
2519,Tom Kozelko,1974,1976,F,6-8,220,"July 1, 1951",Toledo,No,No
2520,Kevin Kunnert,1974,1982,C-F,7-0,230,"November 11, 1951",Iowa,No,No
2521,Bo Lamar,1974,1977,G,6-1,180,"April 7, 1951",Louisiana,No,No
2522,Mike Macaluso,1974,1974,F,6-5,210,"July 20, 1951",Canisius,No,No
2523,Ted Manakas,1974,1974,G,6-2,180,"February 22, 1951",Princeton,No,No
2524,Vester Marshall,1974,1974,F,6-7,200,"December 22, 1948",Oklahoma,No,No
2525,Pat McFarland,1974,1976,F-G,6-5,185,"December 7, 1951",Saint Joseph's,No,No
2526,Allie McGuire,1974,1974,G,6-3,175,"July 10, 1951",Marquette,No,No
2527,Larry McNeill,1974,1979,F-C,6-9,195,"January 31, 1951",Marquette,No,No
2528,Gary Melchionni,1974,1975,G,6-2,185,"January 19, 1951",Duke,No,No
2529,Swen Nater,1974,1984,C,6-11,240,"January 14, 1950","Cypress College, UCLA",No,No
2530,Louie Nelson,1974,1978,G,6-3,190,"May 28, 1951",Washington,No,No
2531,Jim O'Brien,1974,1975,F,6-7,200,"November 7, 1951",Maryland,No,No
2532,Jim Owens,1974,1975,F,6-5,200,"May 1, 1950",Arizona State,No,No
2533,Barry Parkhill,1974,1976,G,6-4,185,"May 10, 1951",Virginia,No,No
2534,Jerry Pender,1974,1974,G,6-2,185,"February 12, 1950","Merced College, Fresno State",No,No
2535,Ed Ratleff,1974,1978,F-G,6-6,195,"March 29, 1950",Cal State Long Beach,No,No
2536,Joe Reaves,1974,1974,F,6-5,210,"May 27, 1950",Bethel College,No,No
2537,Ronnie Robinson,1974,1975,F,6-8,200,"March 9, 1951",Memphis,No,No
2538,Wil Robinson,1974,1974,G,6-2,175,"December 25, 1949",West Virginia,No,No
2539,Billy Schaeffer,1974,1976,F,6-5,200,"December 11, 1951",St. John's,No,No
2540,Bruce Seals,1974,1978,F,6-8,210,"June 18, 1953",Xavier University of Louisiana,No,No
2541,Mark Sibley,1974,1974,G,6-2,175,"November 13, 1950",Northwestern,No,No
2542,Kermit Washington,1974,1988,F-C,6-8,230,"September 17, 1951",American University,No,No
2543,Slick Watts,1974,1979,G,6-1,175,"July 22, 1951",Xavier University of Louisiana,No,No
2544,Nick Weatherspoon,1974,1980,F,6-7,195,"July 20, 1950",Illinois,No,No
2545,John Williamson,1974,1981,G,6-2,185,"November 10, 1951",New Mexico State,No,No
2546,Luke Witte,1974,1976,C,7-0,235,"October 19, 1950",Ohio State,No,No
2547,Dan Anderson,1975,1976,G,6-2,185,"January 1, 1951",USC,No,No
2548,Gus Bailey,1975,1980,G-F,6-5,185,"February 18, 1951",Texas-El Paso,No,No
2549,Marvin Barnes,1975,1980,F-C,6-8,210,"July 27, 1952",Providence,No,No
2550,Lloyd Batts,1975,1975,G-F,6-4,185,"May 9, 1951",Cincinnati,No,No
2551,Leon Benbow,1975,1976,G,6-4,185,"July 23, 1950",Jacksonville University,No,No
2552,Lionel Billingy,1975,1975,F-C,6-9,215,"August 31, 1952",Duquesne,No,No
2553,Ken Boyd,1975,1975,F,6-5,195,"March 25, 1952",Boston University,No,No
2554,Gary Brokaw,1975,1978,G,6-4,178,"January 11, 1954",Notre Dame,No,No
2555,Tom Burleson,1975,1981,C,7-2,225,"February 24, 1952",NC State,No,No
2556,Harvey Catchings,1975,1985,C-F,6-9,218,"September 2, 1951",Hardin-Simmons University,No,No
2557,Ben Clyde,1975,1975,F,6-7,198,"June 10, 1952",Florida State,No,No
2558,Jesse Dark,1975,1975,G,6-5,210,"September 2, 1951",VCU,No,No
2559,Rod Derline,1975,1976,G,6-0,175,"March 11, 1952",Seattle University,No,No
2560,Clyde Dickey,1975,1975,G,6-3,185,"December 14, 1951","Cochise Community College, Boise State",No,No
2561,John Drew,1975,1985,F-G,6-6,205,"September 30, 1954",Gardner-Webb University,No,No
2562,Dennis DuVal,1975,1976,G,6-3,175,"March 31, 1952",Syracuse,No,No
2563,Al Eberhard,1975,1978,F,6-6,225,"May 10, 1952",Missouri,No,No
